ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-10-29,26653.724785355265,24063.996197724675,26953.13886353644,26653.724785355265,26653.724785355265,-1156.927828992275,-1156.927828992275,-1156.927828992275,-254.51525718914652,-254.51525718914652,-254.51525718914652,-902.4125718031287,-902.4125718031287,-902.4125718031287,0.0,0.0,0.0,25496.79695636299
2015-10-30,26660.289316204926,25943.434762332305,28926.633001573075,26660.289316204926,26660.289316204926,738.8827258164943,738.8827258164943,738.8827258164943,1458.3054393198875,1458.3054393198875,1458.3054393198875,-719.4227135033932,-719.4227135033932,-719.4227135033932,0.0,0.0,0.0,27399.17204202142
2015-10-31,26666.853847054583,27949.751507306886,30861.034552692225,26666.853847054583,26666.853847054583,2689.087550422189,2689.087550422189,2689.087550422189,3206.89934208711,3206.89934208711,3206.89934208711,-517.8117916649212,-517.8117916649212,-517.8117916649212,0.0,0.0,0.0,29355.94139747677
2015-11-01,26673.418377904247,29879.65345059847,32753.388072955007,26673.418377904247,26673.418377904247,4642.2188747814,4642.2188747814,4642.2188747814,4943.097724832673,4943.097724832673,4943.097724832673,-300.87885005127265,-300.87885005127265,-300.87885005127265,0.0,0.0,0.0,31315.637252685647
2015-11-02,26679.982908753915,19670.97753545425,22641.866913182494,26679.982908753915,26679.982908753915,-5503.6351515113265,-5503.6351515113265,-5503.6351515113265,-5431.229212141153,-5431.229212141153,-5431.229212141153,-72.40593937017383,-72.40593937017383,-72.40593937017383,0.0,0.0,0.0,21176.347757242587
2015-11-03,26686.54743960357,23296.428199808626,26184.44646201029,26686.54743960357,26686.54743960357,-1831.4382968753025,-1831.4382968753025,-1831.4382968753025,-1994.8450708659955,-1994.8450708659955,-1994.8450708659955,163.40677399069332,163.40677399069332,163.40677399069332,0.0,0.0,0.0,24855.10914272827
2015-11-04,26693.111970453232,23702.460382045934,26688.142317391354,26693.111970453232,26693.111970453232,-1525.6959655145859,-1525.6959655145859,-1525.6959655145859,-1927.7129660543985,-1927.7129660543985,-1927.7129660543985,402.01700053981256,402.01700053981256,402.01700053981256,0.0,0.0,0.0,25167.416004938645
2015-11-05,26699.676501302896,25742.70343809852,28543.594859845874,26699.676501302896,26699.676501302896,384.11053569865203,384.11053569865203,384.11053569865203,-254.51525720769575,-254.51525720769575,-254.51525720769575,638.6257929063478,638.6257929063478,638.6257929063478,0.0,0.0,0.0,27083.787037001548
2015-11-06,26706.24103215256,27542.220747144558,30483.9156930219,26706.24103215256,26706.24103215256,2326.576043315574,2326.576043315574,2326.576043315574,1458.3054393409695,1458.3054393409695,1458.3054393409695,868.2706039746046,868.2706039746046,868.2706039746046,0.0,0.0,0.0,29032.817075468134
2015-11-07,26712.80556300222,29405.441992694126,32506.426733410866,26712.80556300222,26712.80556300222,4292.823194425232,4292.823194425232,4292.823194425232,3206.8993420862166,3206.8993420862166,3206.8993420862166,1085.9238523390152,1085.9238523390152,1085.9238523390152,0.0,0.0,0.0,31005.628757427454
2015-11-08,26719.37009385188,31480.80055316782,34474.64021070046,26719.37009385188,26719.37009385188,6229.692479377538,6229.692479377538,6229.692479377538,4943.097724829773,4943.097724829773,4943.097724829773,1286.5947545477648,1286.5947545477648,1286.5947545477648,0.0,0.0,0.0,32949.06257322942
2015-11-09,26725.934624701546,21324.31419546968,24167.64360356503,26725.934624701546,26725.934624701546,-3965.7971284358487,-3965.7971284358487,-3965.7971284358487,-5431.2292121336395,-5431.2292121336395,-5431.2292121336395,1465.432083697791,1465.432083697791,1465.432083697791,0.0,0.0,0.0,22760.137496265696
2015-11-10,26732.499155551202,24851.12224239371,27957.0338396244,26732.499155551202,26732.499155551202,-377.0195989017828,-377.0195989017828,-377.0195989017828,-1994.8450708634043,-1994.8450708634043,-1994.8450708634043,1617.8254719616216,1617.8254719616216,1617.8254719616216,0.0,0.0,0.0,26355.47955664942
2015-11-11,26739.063686400867,25135.76698133271,28021.257555475702,26739.063686400867,26739.063686400867,-188.21007423544702,-188.21007423544702,-188.21007423544702,-1927.7129660538733,-1927.7129660538733,-1927.7129660538733,1739.5028918184262,1739.5028918184262,1739.5028918184262,0.0,0.0,0.0,26550.853612165418
2015-11-12,26745.628217250527,26846.88083360105,29838.231452160973,26745.628217250527,26745.628217250527,1572.1067698248257,1572.1067698248257,1572.1067698248257,-254.51525719598834,-254.51525719598834,-254.51525719598834,1826.6220270208141,1826.6220270208141,1826.6220270208141,0.0,0.0,0.0,28317.734987075353
2015-11-13,26752.19274810019,28647.472148416207,31511.2682676258,26752.19274810019,26752.19274810019,3334.158817097017,3334.158817097017,3334.158817097017,1458.3054393320333,1458.3054393320333,1458.3054393320333,1875.8533777649839,1875.8533777649839,1875.8533777649839,0.0,0.0,0.0,30086.35156519721
2015-11-14,26758.75727894985,30446.101337259795,33173.854196034765,26758.75727894985,26758.75727894985,5091.3524741345245,5091.3524741345245,5091.3524741345245,3206.899342085323,3206.899342085323,3206.899342085323,1884.4531320492017,1884.4531320492017,1884.4531320492017,0.0,0.0,0.0,31850.109753084376
2015-11-15,26765.321809799516,31986.104982873563,35045.25903076005,26765.321809799516,26765.321809799516,6793.421796863873,6793.421796863873,6793.421796863873,4943.097724821305,4943.097724821305,4943.097724821305,1850.3240720425683,1850.3240720425683,1850.3240720425683,0.0,0.0,0.0,33558.74360666339
2015-11-16,26771.886340649176,21558.159953142258,24593.818206842523,26771.886340649176,26771.886340649176,-3659.166147528946,-3659.166147528946,-3659.166147528946,-5431.229212128894,-5431.229212128894,-5431.229212128894,1772.0630645999481,1772.0630645999481,1772.0630645999481,0.0,0.0,0.0,23112.72019312023
2015-11-17,26778.450871498837,24912.80035489141,27888.30505237667,26778.450871498837,26778.450871498837,-345.85106914696496,-345.85106914696496,-345.85106914696496,-1994.8450708712298,-1994.8450708712298,-1994.8450708712298,1648.9940017242648,1648.9940017242648,1648.9940017242648,0.0,0.0,0.0,26432.599802351873
2015-11-18,26786.117119805152,24975.912514212887,27965.57009755463,26786.117119805152,26786.117119805152,-446.5275642091638,-446.5275642091638,-446.5275642091638,-1927.7129660494736,-1927.7129660494736,-1927.7129660494736,1481.1854018403099,1481.1854018403099,1481.1854018403099,0.0,0.0,0.0,26339.589555595987
2015-11-19,26793.78336811147,26268.726778475975,29250.81699245155,26793.78336811147,26793.78336811147,1014.9369902313202,1014.9369902313202,1014.9369902313202,-254.51525719990659,-254.51525719990659,-254.51525719990659,1269.4522474312269,1269.4522474312269,1269.4522474312269,0.0,0.0,0.0,27808.72035834279
2015-11-20,26801.44961641779,27773.134286352117,30783.376549379063,26801.44961641779,26801.44961641779,2473.6474490111605,2473.6474490111605,2473.6474490111605,1458.3054393381062,1458.3054393381062,1458.3054393381062,1015.3420096730541,1015.3420096730541,1015.3420096730541,0.0,0.0,0.0,29275.097065428952
2015-11-21,26809.11586472411,29296.25641893326,32220.776604740917,26809.11586472411,26809.11586472411,3928.004528766748,3928.004528766748,3928.004528766748,3206.899342091152,3206.899342091152,3206.899342091152,721.1051866755961,721.1051866755961,721.1051866755961,0.0,0.0,0.0,30737.12039349086
2015-11-22,26816.78211303043,30568.514449155526,33582.10791217451,26816.78211303043,26816.78211303043,5332.748774138387,5332.748774138387,5332.748774138387,4943.09772482988,4943.09772482988,4943.09772482988,389.6510493085069,389.6510493085069,389.6510493085069,0.0,0.0,0.0,32149.530887168818
2015-11-23,26824.44836133675,19939.703410680348,22880.720354495716,26824.44836133675,26824.44836133675,-5406.739574116889,-5406.739574116889,-5406.739574116889,-5431.229212133278,-5431.229212133278,-5431.229212133278,24.489638016388614,24.489638016388614,24.489638016388614,0.0,0.0,0.0,21417.70878721986
2015-11-24,26832.11460964307,22997.67076375718,25928.702266607772,26832.11460964307,26832.11460964307,-2365.1836940324156,-2365.1836940324156,-2365.1836940324156,-1994.8450708629273,-1994.8450708629273,-1994.8450708629273,-370.3386231694881,-370.3386231694881,-370.3386231694881,0.0,0.0,0.0,24466.930915610654
2015-11-25,26839.78085794939,22702.20326700998,25665.891544173755,26839.78085794939,26839.78085794939,-2718.057007274055,-2718.057007274055,-2718.057007274055,-1927.7129660450737,-1927.7129660450737,-1927.7129660450737,-790.3440412289817,-790.3440412289817,-790.3440412289817,0.0,0.0,0.0,24121.723850675335
2015-11-26,26847.44710625571,23923.239721450427,26914.54833378843,26847.44710625571,26847.44710625571,-1485.1928542858652,-1485.1928542858652,-1485.1928542858652,-254.51525720183557,-254.51525720183557,-254.51525720183557,-1230.6775970840297,-1230.6775970840297,-1230.6775970840297,0.0,0.0,0.0,25362.254251969844
2015-11-27,26855.113354562025,25066.7078830095,27973.194223138522,26855.113354562025,26855.113354562025,-227.9221791532603,-227.9221791532603,-227.9221791532603,1458.3054393218554,1458.3054393218554,1458.3054393218554,-1686.2276184751156,-1686.2276184751156,-1686.2276184751156,0.0,0.0,0.0,26627.191175408763
2015-11-28,26862.779602868344,26448.018923741813,29405.22509361547,26862.779602868344,26862.779602868344,1055.1784030730857,1055.1784030730857,1055.1784030730857,3206.8993420788374,3206.8993420788374,3206.8993420788374,-2151.7209390057515,-2151.7209390057515,-2151.7209390057515,0.0,0.0,0.0,27917.95800594143
2015-11-29,26870.445851174663,27775.628205810463,30685.189440174752,26870.445851174663,26870.445851174663,2321.2715144080694,2321.2715144080694,2321.2715144080694,4943.097724826981,4943.097724826981,4943.097724826981,-2621.8262104189116,-2621.8262104189116,-2621.8262104189116,0.0,0.0,0.0,29191.717365582732
2015-11-30,26878.112099480986,16838.62387551812,19861.345179108885,26878.112099480986,26878.112099480986,-8522.486216125351,-8522.486216125351,-8522.486216125351,-5431.229212134895,-5431.229212134895,-5431.229212134895,-3091.2570039904563,-3091.2570039904563,-3091.2570039904563,0.0,0.0,0.0,18355.625883355635
2015-12-01,26885.778347787305,19887.420112282394,22809.209214895494,26885.778347787305,26885.778347787305,-5549.717435191477,-5549.717435191477,-5549.717435191477,-1994.8450708626904,-1994.8450708626904,-1994.8450708626904,-3554.872364328787,-3554.872364328787,-3554.872364328787,0.0,0.0,0.0,21336.06091259583
2015-12-02,26893.444596093625,19491.803070875663,22330.25009223076,26893.444596093625,26893.444596093625,-5935.485529687557,-5935.485529687557,-5935.485529687557,-1927.7129660576954,-1927.7129660576954,-1927.7129660576954,-4007.772563629861,-4007.772563629861,-4007.772563629861,0.0,0.0,0.0,20957.959066406067
2015-12-03,26901.110844399944,20800.292701373182,23620.62363336378,26901.110844399944,26901.110844399944,-4699.90320125952,-4699.90320125952,-4699.90320125952,-254.51525720575373,-254.51525720575373,-254.51525720575373,-4445.387944053767,-4445.387944053767,-4445.387944053767,0.0,0.0,0.0,22201.207643140424
2015-12-04,26908.777092706263,22070.27931393363,24956.665407029323,26908.777092706263,26908.777092706263,-3405.253487029716,-3405.253487029716,-3405.253487029716,1458.3054393129182,1458.3054393129182,1458.3054393129182,-4863.558926342635,-4863.558926342635,-4863.558926342635,0.0,0.0,0.0,23503.523605676546
2015-12-05,26916.443341012582,23277.358799821883,26404.229110607197,26916.443341012582,26916.443341012582,-2051.7061567131773,-2051.7061567131773,-2051.7061567131773,3206.8993420893644,3206.8993420893644,3206.8993420893644,-5258.605498802542,-5258.605498802542,-5258.605498802542,0.0,0.0,0.0,24864.737184299403
2015-12-06,26924.109589318905,24775.768984863138,27796.54774726143,26924.109589318905,26924.109589318905,-684.2870511782758,-684.2870511782758,-684.2870511782758,4943.097724841126,4943.097724841126,4943.097724841126,-5627.384776019402,-5627.384776019402,-5627.384776019402,0.0,0.0,0.0,26239.82253814063
2015-12-07,26931.775837625224,14083.490130646278,17076.380076397443,26931.775837625224,26931.775837625224,-11398.564735752128,-11398.564735752128,-11398.564735752128,-5431.22921213015,-5431.22921213015,-5431.22921213015,-5967.335523621979,-5967.335523621979,-5967.335523621979,0.0,0.0,0.0,15533.211101873096
2015-12-08,26939.442085931543,17322.204630740012,20044.24950175075,26939.442085931543,26939.442085931543,-8271.35394691468,-8271.35394691468,-8271.35394691468,-1994.8450708600985,-1994.8450708600985,-1994.8450708600985,-6276.508876054581,-6276.508876054581,-6276.508876054581,0.0,0.0,0.0,18668.088139016865
2015-12-09,26947.10833423786,16987.870096069215,19840.9117942792,26947.10833423786,26947.10833423786,-8481.297785966175,-8481.297785966175,-8481.297785966175,-1927.7129660401486,-1927.7129660401486,-1927.7129660401486,-6553.584819926025,-6553.584819926025,-6553.584819926025,0.0,0.0,0.0,18465.810548271686
2015-12-10,26954.774582544178,18490.291167867847,21427.604939913195,26954.774582544178,26954.774582544178,-7052.3896242454375,-7052.3896242454375,-7052.3896242454375,-254.51525720967194,-254.51525720967194,-254.51525720967194,-6797.874367035767,-6797.874367035767,-6797.874367035767,0.0,0.0,0.0,19902.38495829874
2015-12-11,26962.440830850497,19901.55579698546,22828.57197697482,26962.440830850497,26962.440830850497,-5551.002250321962,-5551.002250321962,-5551.002250321962,1458.305439334001,1458.305439334001,1458.305439334001,-7009.307689655963,-7009.307689655963,-7009.307689655963,0.0,0.0,0.0,21411.438580528535
2015-12-12,26970.107079156816,21507.01375448356,24471.602963947313,26970.107079156816,26970.107079156816,-3981.509485004888,-3981.509485004888,-3981.509485004888,3206.8993420884703,3206.8993420884703,3206.8993420884703,-7188.408827093359,-7188.408827093359,-7188.408827093359,0.0,0.0,0.0,22988.59759415193
2015-12-13,26977.77332746314,23112.364741742007,26074.28437763692,26977.77332746314,26977.77332746314,-2393.16016371873,-2393.16016371873,-2393.16016371873,4943.09772484413,4943.09772484413,4943.09772484413,-7336.257888562861,-7336.257888562861,-7336.257888562861,0.0,0.0,0.0,24584.61316374441
2015-12-14,26985.43957576946,12756.1764790817,15626.073507358244,26985.43957576946,26985.43957576946,-12885.67117715243,-12885.67117715243,-12885.67117715243,-5431.229212133149,-5431.229212133149,-5431.229212133149,-7454.441965019281,-7454.441965019281,-7454.441965019281,0.0,0.0,0.0,14099.768398617029
2015-12-15,26993.105824075777,16058.111815303098,18954.608208966416,26993.105824075777,26993.105824075777,-9539.84128574127,-9539.84128574127,-9539.84128574127,-1994.8450708517964,-1994.8450708517964,-1994.8450708517964,-7544.996214889475,-7544.996214889475,-7544.996214889475,0.0,0.0,0.0,17453.264538334508
2015-12-16,27000.772072382097,15933.494469842803,18880.166019660664,27000.772072382097,27000.772072382097,-9538.049765580756,-9538.049765580756,-9538.049765580756,-1927.7129660488965,-1927.7129660488965,-1927.7129660488965,-7610.33679953186,-7610.33679953186,-7610.33679953186,0.0,0.0,0.0,17462.72230680134
2015-12-17,27008.438320688416,17565.635275743145,20613.42112874857,27008.438320688416,27008.438320688416,-7907.702766101004,-7907.702766101004,-7907.702766101004,-254.5152572135901,-254.5152572135901,-254.5152572135901,-7653.187508887415,-7653.187508887415,-7653.187508887415,0.0,0.0,0.0,19100.735554587412
2015-12-18,27016.10456899474,19325.78790182263,22256.365310977944,27016.10456899474,27016.10456899474,-6218.196593295527,-6218.196593295527,-6218.196593295527,1458.3054393177501,1458.3054393177501,1458.3054393177501,-7676.502032613277,-7676.502032613277,-7676.502032613277,0.0,0.0,0.0,20797.90797569921
2015-12-19,27023.770817301058,20995.37633445499,24017.96878518962,27023.770817301058,27023.770817301058,-4476.484552657349,-4476.484552657349,-4476.484552657349,3206.8993420942998,3206.8993420942998,3206.8993420942998,-7683.383894751649,-7683.383894751649,-7683.383894751649,0.0,0.0,0.0,22547.28626464371
2015-12-20,27031.437065607377,22665.64313020569,25738.171358682015,27031.437065607377,27031.437065607377,-2733.9083550652153,-2733.9083550652153,-2733.9083550652153,4943.097724841233,4943.097724841233,4943.097724841233,-7677.006079906448,-7677.006079906448,-7677.006079906448,0.0,0.0,0.0,24297.528710542163
2015-12-21,27039.103313913693,12514.591280961462,15477.30548612388,27039.103313913693,27039.103313913693,-13091.761548658302,-13091.761548658302,-13091.761548658302,-5431.229212136151,-5431.229212136151,-5431.229212136151,-7660.532336522149,-7660.532336522149,-7660.532336522149,0.0,0.0,0.0,13947.34176525539
2015-12-22,27046.76956222001,15970.273974779355,18853.75144338804,27046.76956222001,27046.76956222001,-9631.887121079442,-9631.887121079442,-9631.887121079442,-1994.8450708596222,-1994.8450708596222,-1994.8450708596222,-7637.04205021982,-7637.04205021982,-7637.04205021982,0.0,0.0,0.0,17414.88244114057
2015-12-23,27054.43581052633,16039.806432129255,19045.639255874477,27054.43581052633,27054.43581052633,-9537.1734064964,-9537.1734064964,-9537.1734064964,-1927.7129660390976,-1927.7129660390976,-1927.7129660390976,-7609.460440457302,-7609.460440457302,-7609.460440457302,0.0,0.0,0.0,17517.26240402993
2015-12-24,27062.10205883265,17750.50881556297,20710.884050022938,27062.10205883265,27062.10205883265,-7835.010908789665,-7835.010908789665,-7835.010908789665,-254.5152572008881,-254.5152572008881,-254.5152572008881,-7580.495651588777,-7580.495651588777,-7580.495651588777,0.0,0.0,0.0,19227.091150042987
2015-12-25,27069.768307138973,19628.401400890725,22488.473397097125,27069.768307138973,27069.768307138973,-6094.278650905196,-6094.278650905196,-6094.278650905196,1458.305439323823,1458.305439323823,1458.305439323823,-7552.58409022902,-7552.58409022902,-7552.58409022902,0.0,0.0,0.0,20975.489656233778
2015-12-26,27077.434555445292,21297.703377164682,24330.021541100814,27077.434555445292,27077.434555445292,-4320.945769039807,-4320.945769039807,-4320.945769039807,3206.899342104827,3206.899342104827,3206.899342104827,-7527.845111144634,-7527.845111144634,-7527.845111144634,0.0,0.0,0.0,22756.488786405484
2015-12-27,27085.10080375161,23139.740843483953,25985.498381702928,27085.10080375161,27085.10080375161,-2564.9481560633767,-2564.9481560633767,-2564.9481560633767,4943.0977248327645,4943.0977248327645,4943.0977248327645,-7508.04588089614,-7508.04588089614,-7508.04588089614,0.0,0.0,0.0,24520.152647688235
2015-12-28,27092.76705205793,12677.380373794944,15697.817415280217,27092.76705205793,27092.76705205793,-12925.806171962107,-12925.806171962107,-12925.806171962107,-5431.229212139151,-5431.229212139151,-5431.229212139151,-7494.576959822956,-7494.576959822956,-7494.576959822956,0.0,0.0,0.0,14166.960880095823
2015-12-29,27100.43330036425,16155.257264171267,19107.799741919716,27100.43330036425,27100.43330036425,-9483.283917561132,-9483.283917561132,-9483.283917561132,-1994.845070857031,-1994.845070857031,-1994.845070857031,-7488.438846704102,-7488.438846704102,-7488.438846704102,0.0,0.0,0.0,17617.149382803116
2015-12-30,27108.09954867057,16266.64929224627,19253.87551527924,27108.09954867057,27108.09954867057,-9417.952400665281,-9417.952400665281,-9417.952400665281,-1927.7129660478445,-1927.7129660478445,-1927.7129660478445,-7490.239434617436,-7490.239434617436,-7490.239434617436,0.0,0.0,0.0,17690.147148005286
2015-12-31,27115.765796976884,17969.63712436215,20925.890849363215,27115.765796976884,27115.765796976884,-7754.717296298919,-7754.717296298919,-7754.717296298919,-254.51525720480635,-254.51525720480635,-254.51525720480635,-7500.202039094112,-7500.202039094112,-7500.202039094112,0.0,0.0,0.0,19361.048500677964
2016-01-01,27123.43204528321,19533.806670379683,22516.555874019956,27123.43204528321,27123.43204528321,-6059.87794886305,-6059.87794886305,-6059.87794886305,1458.3054393298962,1458.3054393298962,1458.3054393298962,-7518.183388192945,-7518.183388192945,-7518.183388192945,0.0,0.0,0.0,21063.55409642016
2016-01-02,27131.098293589526,21334.696458664697,24218.687741280693,27131.098293589526,27131.098293589526,-4336.80137353564,-4336.80137353564,-4336.80137353564,3206.8993420925126,3206.8993420925126,3206.8993420925126,-7543.700715628152,-7543.700715628152,-7543.700715628152,0.0,0.0,0.0,22794.296920053886
2016-01-03,27138.764541895845,23082.08633341773,25976.608965110416,27138.764541895845,27138.764541895845,-2632.8691540010477,-2632.8691540010477,-2632.8691540010477,4943.097724846909,4943.097724846909,4943.097724846909,-7575.966878847957,-7575.966878847957,-7575.966878847957,0.0,0.0,0.0,24505.895387894798
2016-01-04,27146.430790202165,12635.998845148433,15546.096480460019,27146.430790202165,27146.430790202165,-13045.161451467435,-13045.161451467435,-13045.161451467435,-5431.229212134404,-5431.229212134404,-5431.229212134404,-7613.932239333029,-7613.932239333029,-7613.932239333029,0.0,0.0,0.0,14101.26933873473
2016-01-05,27154.097038508484,15986.992580983568,19018.344240830196,27154.097038508484,27154.097038508484,-9651.176967573925,-9651.176967573925,-9651.176967573925,-1994.845070856793,-1994.845070856793,-1994.845070856793,-7656.3318967171335,-7656.3318967171335,-7656.3318967171335,0.0,0.0,0.0,17502.92007093456
2016-01-06,27161.763286814807,16170.26748878976,19016.612724116454,27161.763286814807,27161.763286814807,-9629.449730832226,-9629.449730832226,-9629.449730832226,-1927.7129660434448,-1927.7129660434448,-1927.7129660434448,-7701.736764788782,-7701.736764788782,-7701.736764788782,0.0,0.0,0.0,17532.313555982582
2016-01-07,27169.429535121126,17637.939820318683,20635.14399170756,27169.429535121126,27169.429535121126,-8003.1221751988605,-8003.1221751988605,-8003.1221751988605,-254.5152571930989,-254.5152571930989,-254.5152571930989,-7748.606918005762,-7748.606918005762,-7748.606918005762,0.0,0.0,0.0,19166.307359922266
2016-01-08,27177.095783427445,19358.572560620796,22372.196788000638,27177.095783427445,27177.095783427445,-6337.0401831964155,-6337.0401831964155,-6337.0401831964155,1458.3054393359691,1458.3054393359691,1458.3054393359691,-7795.345622532384,-7795.345622532384,-7795.345622532384,0.0,0.0,0.0,20840.05560023103
2016-01-09,27184.762031733764,21003.418936677917,24039.063366563645,27184.762031733764,27184.762031733764,-4633.45315342881,-4633.45315342881,-4633.45315342881,3206.8993420708007,3206.8993420708007,3206.8993420708007,-7840.35249549961,-7840.35249549961,-7840.35249549961,0.0,0.0,0.0,22551.308878304953
2016-01-10,27192.428280040083,22781.347909252,25799.348926006365,27192.428280040083,27192.428280040083,-2938.976583557807,-2938.976583557807,-2938.976583557807,4943.097724838441,4943.097724838441,4943.097724838441,-7882.074308396247,-7882.074308396247,-7882.074308396247,0.0,0.0,0.0,24253.451696482276
2016-01-11,27200.094528346403,12435.195997204446,15256.879336458158,27200.094528346403,27200.094528346403,-13350.28127449302,-13350.28127449302,-13350.28127449302,-5431.229212137405,-5431.229212137405,-5431.229212137405,-7919.052062355614,-7919.052062355614,-7919.052062355614,0.0,0.0,0.0,13849.813253853383
2016-01-12,27207.760776652718,15852.46621035099,18634.615131912207,27207.760776652718,27207.760776652718,-9944.808181487651,-9944.808181487651,-9944.808181487651,-1994.8450708565542,-1994.8450708565542,-1994.8450708565542,-7949.963110631098,-7949.963110631098,-7949.963110631098,0.0,0.0,0.0,17262.952595165065
2016-01-13,27215.427024959045,15819.650848016043,18771.238681817467,27215.427024959045,27215.427024959045,-9901.370247919442,-9901.370247919442,-9901.370247919442,-1927.7129660390458,-1927.7129660390458,-1927.7129660390458,-7973.657281880397,-7973.657281880397,-7973.657281880397,0.0,0.0,0.0,17314.0567770396
2016-01-14,27223.09327326536,17510.935493842553,20475.79608703376,27223.09327326536,27223.09327326536,-8243.701418557539,-8243.701418557539,-8243.701418557539,-254.51525721164813,-254.51525721164813,-254.51525721164813,-7989.186161345891,-7989.186161345891,-7989.186161345891,0.0,0.0,0.0,18979.39185470782
2016-01-15,27230.75952157168,19326.129017963598,22165.6500461381,27230.75952157168,27230.75952157168,-6537.519470037343,-6537.519470037343,-6537.519470037343,1458.3054393197183,1458.3054393197183,1458.3054393197183,-7995.824909357061,-7995.824909357061,-7995.824909357061,0.0,0.0,0.0,20693.240051534336
2016-01-16,27238.425773141582,20983.365756013674,23912.110666262415,27238.425773141582,27238.425773141582,-4786.186889048384,-4786.186889048384,-4786.186889048384,3206.8993420813276,3206.8993420813276,3206.8993420813276,-7993.0862311297105,-7993.0862311297105,-7993.0862311297105,0.0,0.0,0.0,22452.238884093196
2016-01-17,27246.09202471149,22769.8333942362,25732.95098493048,27246.09202471149,27246.09202471149,-3037.6286268231743,-3037.6286268231743,-3037.6286268231743,4943.097724835542,4943.097724835542,4943.097724835542,-7980.726351658716,-7980.726351658716,-7980.726351658716,0.0,0.0,0.0,24208.463397888314
2016-01-18,27253.758276281387,12274.532491672911,15354.204329382015,27253.758276281387,27253.758276281387,-13389.972299843894,-13389.972299843894,-13389.972299843894,-5431.22921214179,-5431.22921214179,-5431.22921214179,-7958.743087702104,-7958.743087702104,-7958.743087702104,0.0,0.0,0.0,13863.785976437493
2016-01-19,27261.424527851294,15822.188629658638,18808.15528089133,27261.424527851294,27261.424527851294,-9922.21140950597,-9922.21140950597,-9922.21140950597,-1994.8450708677385,-1994.8450708677385,-1994.8450708677385,-7927.36633863823,-7927.36633863823,-7927.36633863823,0.0,0.0,0.0,17339.213118345324
2016-01-20,27269.090779421196,16024.082137757168,18909.739035434235,27269.090779421196,27269.090779421196,-9814.754499016366,-9814.754499016366,-9814.754499016366,-1927.71296603852,-1927.71296603852,-1927.71296603852,-7887.041532977844,-7887.041532977844,-7887.041532977844,0.0,0.0,0.0,17454.33628040483
2016-01-21,27276.757030991103,17671.598264580844,20519.40490890201,27276.757030991103,27276.757030991103,-8092.922018823246,-8092.922018823246,-8092.922018823246,-254.51525719994072,-254.51525719994072,-254.51525719994072,-7838.406761623306,-7838.406761623306,-7838.406761623306,0.0,0.0,0.0,19183.835012167856
2016-01-22,27284.42328256101,19487.69695925626,22457.070427150582,27284.42328256101,27284.42328256101,-6323.959058134968,-6323.959058134968,-6323.959058134968,1458.3054393257912,1458.3054393257912,1458.3054393257912,-7782.264497460758,-7782.264497460758,-7782.264497460758,0.0,0.0,0.0,20960.46422442604
2016-01-23,27292.08953413091,21310.236489185907,24252.664300349024,27292.08953413091,27292.08953413091,-4512.64959706106,-4512.64959706106,-4512.64959706106,3206.899342091855,3206.899342091855,3206.899342091855,-7719.548939152915,-7719.548939152915,-7719.548939152915,0.0,0.0,0.0,22779.439937069852
2016-01-24,27299.755785700818,23208.55401590918,26187.752675038144,27299.755785700818,27299.755785700818,-2708.192396901804,-2708.192396901804,-2708.192396901804,4943.0977248326435,4943.0977248326435,4943.0977248326435,-7651.290121734448,-7651.290121734448,-7651.290121734448,0.0,0.0,0.0,24591.563388799015
2016-01-25,27307.422037270717,12901.31408066382,15781.725786307275,27307.422037270717,27307.422037270717,-13009.805217478106,-13009.805217478106,-13009.805217478106,-5431.229212134276,-5431.229212134276,-5431.229212134276,-7578.57600534383,-7578.57600534383,-7578.57600534383,0.0,0.0,0.0,14297.61681979261
2016-01-26,27315.088288840623,16309.677937494518,19307.15754467772,27315.088288840623,27315.088288840623,-9497.358855791268,-9497.358855791268,-9497.358855791268,-1994.8450708675002,-1994.8450708675002,-1994.8450708675002,-7502.513784923766,-7502.513784923766,-7502.513784923766,0.0,0.0,0.0,17817.729433049353
2016-01-27,27322.754540410526,16469.84064672344,19541.424585182387,27322.754540410526,27322.754540410526,-9351.904623800934,-9351.904623800934,-9351.904623800934,-1927.7129660472676,-1927.7129660472676,-1927.7129660472676,-7424.191657753666,-7424.191657753666,-7424.191657753666,0.0,0.0,0.0,17970.849916609593
2016-01-28,27330.420791980432,18280.222294799336,21113.577081154854,27330.420791980432,27330.420791980432,-7599.1575003123435,-7599.1575003123435,-7599.1575003123435,-254.51525720385888,-254.51525720385888,-254.51525720385888,-7344.642243108485,-7344.642243108485,-7344.642243108485,0.0,0.0,0.0,19731.26329166809
2016-01-29,27338.08704355034,20118.99709720612,23061.15515931708,27338.08704355034,27338.08704355034,-5806.503331813903,-5806.503331813903,-5806.503331813903,1458.3054393168543,1458.3054393168543,1458.3054393168543,-7264.808771130756,-7264.808771130756,-7264.808771130756,0.0,0.0,0.0,21531.583711736435
